lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods,fidelity,cx_eps_abs_ir,cx_glazing_panes,cx_evacuated_gap,cx_condenser_air_speed_m_s,cx_blend_weights,condenser_mode,c_w_floor_mode,variant
36.0,69.0,0.507765,15.6514,410.11,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.678243,0.207405,366,simple,,,,,,ode,hydrate,base
36.0,72.0,0.422953,8.9404,467.87,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.516317,0.154169,366,simple,,,,,,ode,hydrate,base
36.0,75.0,0.7064,-10.7515,507.91,LiCl,10.0,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,0.879958,0.082629,366,simple,,,,,,ode,hydrate,base
36.0,78.0,0.444779,-4.6777,541.2,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.901462,0.079596,366,simple,,,,,,ode,hydrate,base
39.0,-78.0,0.682306,12.874,380.08,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.966572,0.23857,366,simple,,,,,,ode,hydrate,base
39.0,-9.0,0.749826,17.5358,386.06,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.377434,0.300166,366,simple,,,,,,ode,hydrate,base
39.0,-6.0,0.650121,17.9944,395.32,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.196289,0.276044,366,simple,,,,,,ode,hydrate,base
39.0,-3.0,0.562475,16.2814,409.35,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.854689,0.232361,366,simple,,,,,,ode,hydrate,base
39.0,21.0,0.725171,18.4804,372.93,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.49209,0.315862,366,simple,,,,,,ode,hydrate,base
39.0,141.0,0.778482,12.6809,302.94,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,1.7624,0.271095,366,simple,,,,,,ode,hydrate,base
42.0,-123.0,0.589568,8.4956,403.48,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.398303,0.165438,366,simple,,,,,,ode,hydrate,base
42.0,-120.0,0.511952,8.529,430.05,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.186281,0.146572,366,simple,,,,,,ode,hydrate,base
42.0,-117.0,0.485171,9.3395,424.26,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.196574,0.151439,366,simple,,,,,,ode,hydrate,base
42.0,-114.0,0.502329,9.4227,422.77,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.380735,0.16698,366,simple,,,,,,ode,hydrate,base
42.0,63.0,0.432592,16.061,364.15,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.223539,0.171029,366,simple,,,,,,ode,hydrate,base
42.0,66.0,0.477435,15.6586,361.3,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.259918,0.178636,366,simple,,,,,,ode,hydrate,base
42.0,69.0,0.557191,14.2708,355.39,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.58987,0.210221,366,simple,,,,,,ode,hydrate,base
42.0,72.0,0.726644,-3.6377,403.27,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.241271,0.139897,366,simple,,,,,,ode,hydrate,base
42.0,75.0,0.603916,3.3619,389.81,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.453768,0.172062,366,simple,,,,,,ode,hydrate,base
45.0,-87.0,0.788648,7.873,347.93,LiCl,7.75,0.95,0.9,0.05,0.95,7.55,60.0,aitken-gpu-fixed-round,annual,1.733236,0.218634,366,simple,,,,,,ode,hydrate,base
45.0,-84.0,0.709727,9.2474,329.6,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.685512,0.21907,366,simple,,,,,,ode,hydrate,base
45.0,-81.0,0.767155,9.1247,316.24,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.649783,0.218987,366,simple,,,,,,ode,hydrate,base
45.0,-78.0,0.754382,7.0429,317.65,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.619463,0.214783,366,simple,,,,,,ode,hydrate,base
45.0,-75.0,0.766521,8.6338,318.34,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.711229,0.230189,366,simple,,,,,,ode,hydrate,base
45.0,99.0,0.393209,3.9956,385.1,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.988825,0.119785,366,simple,,,,,,ode,hydrate,base
45.0,102.0,0.457372,5.5208,367.62,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.141259,0.142374,366,simple,,,,,,ode,hydrate,base
45.0,105.0,0.481738,5.2416,357.77,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.127317,0.145696,366,simple,,,,,,ode,hydrate,base
45.0,108.0,0.5084,5.39,358.33,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.179575,0.155906,366,simple,,,,,,ode,hydrate,base
45.0,111.0,0.521817,5.3255,359.18,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.194158,0.155825,366,simple,,,,,,ode,hydrate,base
48.0,3.0,0.817912,12.0319,244.18,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.408396,0.245013,366,simple,,,,,,ode,hydrate,base
48.0,6.0,0.817715,11.135,237.87,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.365921,0.23916,366,simple,,,,,,ode,hydrate,base
48.0,9.0,0.817278,9.3157,256.13,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.380808,0.236401,366,simple,,,,,,ode,hydrate,base
48.0,12.0,0.808006,10.7985,256.9,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.474271,0.242282,366,simple,,,,,,ode,hydrate,base
48.0,15.0,0.74753,11.8946,264.68,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.440615,0.223203,366,simple,,,,,,ode,hydrate,base
48.0,111.0,0.592188,1.0891,331.78,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.157166,0.15215,366,simple,,,,,,ode,hydrate,base
48.0,114.0,0.587514,3.0012,330.51,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.238421,0.164627,366,simple,,,,,,ode,hydrate,base
48.0,117.0,0.576638,3.6931,330.94,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.222548,0.161863,366,simple,,,,,,ode,hydrate,base
48.0,120.0,0.671385,0.6868,319.74,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.231683,0.163317,366,simple,,,,,,ode,hydrate,base
48.0,123.0,0.601133,4.5094,319.03,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.329455,0.178637,366,simple,,,,,,ode,hydrate,base
51.0,3.0,0.831941,11.4247,226.01,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.28901,0.231137,366,simple,,,,,,ode,hydrate,base
51.0,6.0,0.810527,11.4575,229.64,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.294802,0.22877,366,simple,,,,,,ode,hydrate,base
51.0,9.0,0.819937,9.7809,223.99,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.230623,0.219474,366,simple,,,,,,ode,hydrate,base
51.0,12.0,0.759938,11.5927,242.6,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.361446,0.231097,366,simple,,,,,,ode,hydrate,base
51.0,15.0,0.75072,10.9964,240.53,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.282379,0.214269,366,simple,,,,,,ode,hydrate,base
51.0,111.0,0.677051,-0.2094,291.92,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.155537,0.162853,366,simple,,,,,,ode,hydrate,base
51.0,114.0,0.582307,1.5287,305.85,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.115352,0.153262,366,simple,,,,,,ode,hydrate,base
51.0,117.0,0.638603,-0.4367,309.75,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.103915,0.147594,366,simple,,,,,,ode,hydrate,base
51.0,120.0,0.676165,-0.8893,300.62,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.165874,0.158295,366,simple,,,,,,ode,hydrate,base
51.0,123.0,0.672438,-0.8682,299.77,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.16226,0.157701,366,simple,,,,,,ode,hydrate,base
54.0,12.0,0.813906,10.6858,218.53,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.237811,0.217925,366,simple,,,,,,ode,hydrate,base
54.0,15.0,0.809762,10.6381,217.47,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.261854,0.225268,366,simple,,,,,,ode,hydrate,base
54.0,18.0,0.786205,10.0764,217.07,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,1.219742,0.221645,366,simple,,,,,,ode,hydrate,base
54.0,21.0,0.778032,10.0862,229.18,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,1.232886,0.195189,366,simple,,,,,,ode,hydrate,base
54.0,24.0,0.763337,10.1467,226.99,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.238423,0.198509,366,simple,,,,,,ode,hydrate,base
54.0,120.0,0.64774,-2.3564,285.06,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.026005,0.140291,366,simple,,,,,,ode,hydrate,base
54.0,123.0,0.65596,-1.4806,273.45,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.077391,0.147666,366,simple,,,,,,ode,hydrate,base
54.0,126.0,0.64082,-0.9417,269.38,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.022616,0.142512,366,simple,,,,,,ode,hydrate,base
54.0,129.0,0.701498,-2.2876,262.11,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.034346,0.147123,366,simple,,,,,,ode,hydrate,base
54.0,132.0,0.709599,-2.5157,247.61,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.963278,0.145475,366,simple,,,,,,ode,hydrate,base
57.0,36.0,0.787312,6.6825,212.51,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.12767,0.184113,366,simple,,,,,,ode,hydrate,base
57.0,39.0,0.774665,6.2904,215.59,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.108343,0.178084,366,simple,,,,,,ode,hydrate,base
57.0,42.0,0.772161,5.8356,216.85,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.093897,0.175818,366,simple,,,,,,ode,hydrate,base
57.0,45.0,0.742663,5.7061,221.21,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.065473,0.168456,366,simple,,,,,,ode,hydrate,base
57.0,48.0,0.733218,5.3525,227.17,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.069069,0.167129,366,simple,,,,,,ode,hydrate,base
57.0,162.0,0.812292,-0.8574,223.0,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.851802,0.135052,366,simple,,,,,,ode,hydrate,base
60.0,-162.0,0.826819,0.9859,166.0,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.659631,0.136199,366,simple,,,,,,ode,hydrate,base
60.0,-159.0,0.813277,-1.4851,169.1,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.641715,0.121848,366,simple,,,,,,ode,hydrate,base
60.0,-156.0,0.78859,1.1026,172.0,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.690145,0.132088,366,simple,,,,,,ode,hydrate,base
60.0,48.0,0.780945,3.7254,184.49,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.874202,0.149949,366,simple,,,,,,ode,hydrate,base
60.0,51.0,0.768235,3.3394,185.48,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.846845,0.147669,366,simple,,,,,,ode,hydrate,base
60.0,54.0,0.769862,2.9812,182.98,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.82462,0.144472,366,simple,,,,,,ode,hydrate,base
60.0,57.0,0.768758,2.6919,186.1,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.819477,0.143309,366,simple,,,,,,ode,hydrate,base
60.0,162.0,0.848758,-3.5088,199.92,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.73665,0.121331,366,simple,,,,,,ode,hydrate,base
60.0,165.0,0.805466,-2.417,199.64,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.727322,0.120244,366,simple,,,,,,ode,hydrate,base
63.0,-162.0,0.832922,-2.218,152.81,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,0.547984,0.114365,366,simple,,,,,,ode,hydrate,base
63.0,-159.0,0.771518,-0.7961,160.58,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.618798,0.116417,366,simple,,,,,,ode,hydrate,base
66.0,18.0,0.829594,1.0681,142.37,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.595953,0.11276,366,simple,,,,,,ode,hydrate,base
66.0,21.0,0.79561,2.2839,145.87,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.641219,0.116457,366,simple,,,,,,ode,hydrate,base
66.0,24.0,0.834641,3.0067,150.69,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.70918,0.120904,366,simple,,,,,,ode,hydrate,base
66.0,27.0,0.838793,2.2294,132.56,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.626727,0.109974,366,simple,,,,,,ode,hydrate,base
-54.0,-72.0,0.896395,4.6081,170.13,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,0.782533,0.189868,366,simple,,,,,,ode,drh,drh
-54.0,-69.0,0.777261,5.8082,228.91,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,0.986486,0.181848,366,simple,,,,,,ode,drh,drh
-51.0,-75.0,0.877541,4.3905,152.53,LiCl,10.0,0.95,0.9,0.05,0.95,9.825,30.0,aitken-gpu-fixed-round,annual,0.680615,0.162602,366,simple,,,,,,ode,drh,drh
-51.0,-72.0,0.750157,4.9094,285.8,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.187986,0.189823,366,simple,,,,,,ode,drh,drh
-48.0,-75.0,0.873332,4.5918,185.1,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,0.869198,0.190276,366,simple,,,,,,ode,drh,drh
-33.0,-60.0,0.71566,18.7644,407.26,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.578272,0.308898,366,simple,,,,,,ode,drh,drh
-33.0,-57.0,0.767087,18.0952,383.77,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.481399,0.309288,366,simple,,,,,,ode,drh,drh
-33.0,-54.0,0.797183,17.6645,369.51,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,2.420651,0.313241,366,simple,,,,,,ode,drh,drh
-33.0,21.0,0.548378,19.5423,477.23,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.596194,0.272067,366,simple,,,,,,ode,drh,drh
-33.0,24.0,0.556394,21.4462,461.97,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.71461,0.291762,366,simple,,,,,,ode,drh,drh
-33.0,27.0,0.667701,20.5481,410.38,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.672399,0.320441,366,simple,,,,,,ode,drh,drh
