lat,lon,hydrogel_thickness_mm,vapor_gap_mm,fin_area_ratio,insulation_gap_mm,tilt_deg,salt,salt_loading,case,warmup_method,resolution,best_combined_lcow_usd_m3,n_evals,stopped_reason,wall_time_s,improvement_vs_baseline_frac,flagged_as_surrogate_artifact,max_neighbor_improvement_frac,cv_rmse,standardized_residual_mean,standardized_residual_std,msll_gp_minus_trivial,n_hyperparameter_warnings,n_de_calls,frac_de_hit_maxiter,frac_de_not_success
48.0,57.0,2.51441040352073,59.99999999171078,11.999999222776951,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.455727,36,stalled,1022.5,0.06274226584303676,False,-0.000839,0.25784649423156186,0.20405991845363533,1.3243556100213056,-4.084636678068344,3,12,0.0,0.0
48.0,60.0,2.491656724145956,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.127725,36,stalled,1014.8,0.06516474332269064,False,-0.001061,0.3984831590289104,0.11508152421169646,2.0341605346135347,-2.904798671600357,3,12,0.0,0.0
48.0,63.0,2.500174842763763,59.99999997475959,11.999999971774587,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.366923,39,stalled,1255.9,0.06237956884188259,False,-0.001274,0.3483886705104244,0.295011737557678,1.9423952770701642,-2.893450920275734,3,15,0.0,0.0
48.0,66.0,2.3133652835238516,59.99999997625755,11.999999991733688,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.081017,36,stalled,1254.2,0.07031318033407395,False,-0.000653,0.28081837078217387,0.16229922852105969,1.4935195136030242,-3.8278902128652414,4,12,0.0,0.0
48.0,111.0,2.093125925489339,59.923442738547664,11.999999996729267,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,21.248242,33,stalled,986.2,0.10175471180407929,False,-0.002612,0.20416100587292238,0.5199075059677923,2.8444572884829844,-1.0151251255102254,4,9,0.0,0.0
48.0,114.0,2.118685338825634,59.999999925328325,11.999999926995027,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.009737,33,stalled,992.9,0.09327137216377454,False,-0.001129,0.21307983125379829,0.3899040252375361,2.280204642157969,-2.4134348259301968,3,9,0.0,0.0
48.0,117.0,2.30735333556713,59.99999030581524,11.999999965453815,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.845356,36,stalled,1247.6,0.08136446982495246,False,-0.001539,0.23673998571070115,0.17222120228258112,1.3674555109268733,-4.359052593253215,3,12,0.0,0.0
48.0,120.0,2.045295488436254,59.99999999551808,11.999999990300868,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.349956,33,stalled,819.1,0.09864340487738268,False,-0.001631,0.19033327827341456,0.6337790303935157,3.1109786351282773,-0.2953660006080048,4,9,0.0,0.0
48.0,123.0,2.1149270858721243,59.999999987169566,11.999999993801756,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.774375,33,stalled,962.5,0.09410052632342965,False,-0.001126,0.1894797668096156,0.3132270649302561,1.79180310337223,-3.4934993148657694,4,9,0.0,0.0
48.0,126.0,2.0478949710596783,59.99999987058417,11.999999999274273,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.348645,33,stalled,969.1,0.09982129817747448,False,-0.001436,0.1716706055213361,0.3397145126085556,1.6802002773580742,-3.863602976191628,4,9,0.0,0.0
48.0,129.0,1.887377938097877,59.99999317459703,11.99999997186505,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,17.745671,33,stalled,979.5,0.11876147380831055,False,-0.002187,0.14155732949519542,0.1153368503368034,1.2316999263727537,-4.804699843437769,4,9,0.0,0.0
48.0,132.0,1.9074234351901176,59.99999919358803,11.999999995231834,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,17.880755,33,stalled,981.6,0.11972186289584073,False,-0.002469,0.1525901752979284,0.33409304531160217,1.6814352450964083,-4.074873287157509,4,9,0.0,0.0
48.0,135.0,1.8278810459411856,59.99999999292566,11.999999917702674,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.788740,33,stalled,980.0,0.1325913417508003,False,-0.003733,0.1509666990387645,0.44976674204987804,1.860443967652579,-3.6081509308239443,4,9,0.0,0.0
48.0,138.0,1.7189458194783303,59.9999995484885,11.999999742562101,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.021326,33,stalled,987.8,0.1452450445026473,False,-0.004419,0.12163911203060519,0.2624751384898475,2.718392789769907,-1.6876383357204048,3,9,0.0,0.0
51.0,-126.0,1.8386305473558355,59.999999942658896,11.999999009228379,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,24.015999,33,stalled,809.2,0.13174375353198411,False,-0.000326,0.5626644719082784,0.07502177581844331,2.12151759013736,-3.0215743944621,4,9,0.0,0.0
51.0,-123.0,1.7436611802008706,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,21.925656,33,stalled,998.3,0.12255781789046621,False,-0.003364,0.3153569526173081,1.1432790992327004,6.793852657271966,18.51977414416309,3,9,0.0,0.0
51.0,-120.0,1.8572125956364884,59.99999926166445,11.999999963343209,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,26.121077,33,stalled,961.7,0.11157725754376,False,-0.001859,0.6671909179929029,0.2566919058480981,2.1669951478768446,-2.1608559619179974,2,9,0.0,0.0
51.0,-117.0,1.5834159415794962,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,24.708414,36,stalled,1742.6,0.12982844138078492,False,-0.002025,0.24199906926260456,0.14241020871979776,1.089924622735142,-3.9609962652800905,4,12,0.0,0.0
51.0,-114.0,2.00919836028021,59.999997795573066,11.999999978369424,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.394477,33,stalled,1246.2,0.09233046423053545,False,-0.001622,0.22654397360905565,0.3493926711048226,2.3106745921586147,-2.5483913144433776,3,9,0.0,0.0
51.0,-111.0,2.126315154498815,59.999999916720185,11.999999996035811,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.582127,33,stalled,1183.1,0.08006483681328967,False,-0.001160,0.2531823157854361,0.1423886401106421,1.5252135675716534,-3.8569933868299335,3,9,0.0,0.0
51.0,-108.0,2.212749367446411,59.99999748217047,11.999999878118164,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.795694,33,stalled,1227.7,0.08021799933282797,False,-0.001317,0.2793518305442634,0.1407308800879449,1.7919323036560584,-3.466818053349147,4,9,0.0,0.0
51.0,-105.0,2.1232510021037734,59.999999899394055,11.999999971232784,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.495673,33,stalled,819.3,0.08455340023399854,False,-0.000648,0.21992569764089032,0.17763084372276441,1.5606860556638191,-4.100224565002237,4,9,0.0,0.0
51.0,-102.0,2.165383116364357,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.690886,33,stalled,868.3,0.09312240496636243,False,-0.002819,0.22217655292350977,0.3014140043134745,1.9835345737615946,-3.1238172949468015,3,9,0.0,0.0
-30.0,144.0,2.5544829802755054,59.999999882339424,11.999999913264944,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.732988,36,stalled,False,-0.003394,653.3,,,,,,,,,
-30.0,147.0,2.537224378442107,59.99999993279477,11.999999846381904,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.781291,39,stalled,False,-0.002341,878.9,0.0548893553260003,0.19160700448069007,0.4686547884112574,1.6949555927869446,-2.5672468959793857,4,15,0.0,0.0
-30.0,150.0,2.8127240536348594,59.99999965946444,11.999999724216757,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.212281,36,stalled,False,-0.001003,699.9,0.046817367536270055,0.1376243497186263,0.35942975075255446,1.647514239479443,-3.6657857292945444,4,12,0.0,0.0
-30.0,153.0,2.03107872626534,59.99999790616048,11.999999955716708,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.678631,33,stalled,False,-0.003328,550.5,0.10880241791407466,0.4587164677760339,0.7202661721402239,6.041986685362375,14.65850462310826,3,9,0.0,0.0
-27.0,-69.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,31.704507,33,stalled,False,-0.000218,928.3,0.15202218478200832,0.5957175272843294,0.07210535225759584,2.2295405665474757,-2.3213522298094915,5,9,0.0,0.0
-27.0,-66.0,2.6733787850396613,59.9999993188475,11.999999977385487,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.313182,36,stalled,False,-0.003477,749.2,0.07995248611718772,0.3434463527059967,0.89671607526367,2.9238612493907614,0.3228216879872594,3,12,0.0,0.0
-27.0,-63.0,2.6309541087797297,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.243412,39,stalled,False,0.000222,835.0,0.04549312404550887,0.3379225815214899,0.2861210013380289,3.3186880170477178,1.2983596744593573,3,15,0.0,0.0
-27.0,-60.0,2.606306907591866,59.999998845359976,11.999999797244993,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.118666,33,stalled,False,-0.001951,532.2,0.057062452199924944,0.24940609403023817,0.5672921549601927,3.6979400449493545,2.7292950836646703,3,9,0.0,0.0
-27.0,-57.0,2.3779680462576387,59.99999832294454,11.999999947213022,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.790490,36,stalled,False,-0.001306,656.6,0.06976915146858619,0.26160060759713044,-0.08421252334900518,4.6920304479677535,6.503149291975261,3,12,0.0,0.0
-27.0,-54.0,2.116849305195138,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.743205,33,stalled,False,-0.000645,538.3,0.08869690555219427,0.5921654301755418,0.8461704855866113,8.308287582224164,30.966673921447466,3,9,0.0,0.0
-27.0,-51.0,2.111038935948298,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.446885,33,stalled,False,-0.002751,527.9,0.09930256128189485,0.37878801621118613,0.5865521227616375,6.006593524565079,14.158387602436525,2,9,0.0,0.0
-27.0,18.0,2.9655112291854886,59.999999992025195,11.999999949799948,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.274329,36,stalled,False,-0.005605,728.4,0.08343936557437072,0.3339466385311626,0.09460494255169219,1.4954284052143263,-3.376066611503274,4,12,0.0,0.0
-27.0,21.0,2.870930831369272,59.999999794360214,11.999999989444605,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.438076,36,stalled,False,-0.003154,732.1,0.08725191153836166,0.4073019656882511,0.17016456959901735,1.524295005151605,-3.221856071647168,4,12,0.0,0.0
-27.0,24.0,2.5375906813586115,59.9999999919368,11.999999951333109,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.921831,36,stalled,False,-0.003480,749.8,0.08051138733305156,0.24321496708885793,0.23216052240517798,1.4018982951223538,-3.4364918621806844,4,12,0.0,0.0
-27.0,27.0,2.2772556444043794,59.99999999418701,11.999999988875862,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.543802,33,stalled,False,-0.000477,560.8,0.05597257237686763,0.24885975941221722,0.7420692068812837,2.5192917159814567,-0.6779813565694033,4,9,0.0,0.0
-27.0,30.0,2.4826878416347498,59.99999923423617,11.999999888932019,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.802543,36,stalled,False,-0.000715,715.1,0.06017039128711842,0.09611498074515633,0.1888645553274264,1.3424186477213402,-4.230360898742834,4,12,0.0,0.0
-27.0,114.0,2.5861990898729474,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.095846,36,stalled,False,0.000272,736.0,0.03565047677279368,0.14628393172426774,0.25571129043995733,1.3098729210481541,-3.2891264774195417,4,12,0.0,0.0
-27.0,117.0,2.8230253808701375,59.999999995531624,11.999999941019878,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.384773,36,stalled,False,-0.006321,790.5,0.07696221270003989,0.2675326568940677,0.3884751792740238,1.874762139438589,-2.418927234973969,3,12,0.0,0.0
-27.0,120.0,2.619554453242398,59.99999981081376,11.99999998949025,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.733025,36,stalled,False,-0.000882,786.2,0.0643883088938847,0.29301168621403706,0.6088146211678275,2.320782331538993,-1.3397466200097856,4,12,0.0,0.0
-27.0,123.0,2.489264346740438,59.999999971402126,11.999999937066475,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.460925,36,stalled,False,-0.001207,804.3,0.06839867664989824,0.21328847194153433,0.1685721084342089,1.1411494235586355,-3.6393476976449866,4,12,0.0,0.0
-27.0,126.0,2.5635376391656246,59.99999336829213,11.999999953482085,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.958480,36,stalled,False,-0.001027,790.9,0.06626742727402332,0.2635696896149107,0.1562787263199696,1.2540326607788526,-3.3958982431816636,4,12,0.0,0.0
-27.0,129.0,2.8942721249957524,59.99999985917913,11.999999989563943,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.185954,36,stalled,False,-0.001553,795.0,0.054259359315693055,0.2896329994179604,0.38576250202347967,1.6031901719795396,-2.98459803384399,4,12,0.0,0.0
-27.0,132.0,2.642849844625751,59.99999999870539,11.999999941913467,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.334710,36,stalled,False,-0.000653,803.0,0.06266488058649407,0.25956906821811854,0.23825660866040924,1.450363168238426,-3.332748250944715,4,12,0.0,0.0
-27.0,135.0,2.6647734212852163,59.99999925854334,11.999999985317396,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.817666,36,stalled,False,-0.003886,795.1,0.08067061115165457,0.40729244375955265,0.31336139562829757,1.4570849744139558,-3.1405855650978625,4,12,0.0,0.0
-27.0,138.0,2.9276149829591556,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.207009,36,stalled,False,-0.004900,775.2,0.07766773662932705,0.2909727121343803,0.21172385467843108,1.5005959512151268,-3.209108101812169,3,12,0.0,0.0
-27.0,141.0,2.572279095003342,59.99999950904696,11.999999805756387,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.248647,39,stalled,False,-0.002254,972.7,0.06841566253672235,0.2513064386057061,0.4056414192423535,1.217883814226606,-2.996872698060895,3,15,0.0,0.0
-27.0,144.0,2.630436715767903,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.968327,36,stalled,False,-0.000975,790.2,0.04885978873383283,0.2175185808607914,0.4285884596411045,1.670508922079601,-2.8304696197846306,4,12,0.0,0.0
-27.0,147.0,2.822060389592198,59.99999992504387,11.999999998008173,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.701019,36,stalled,False,-0.001851,775.3,0.043310977053213094,0.1620805487834448,0.6851401802802701,2.549511586263234,-1.2701889602602965,4,12,0.0,0.0
-27.0,150.0,2.434132086014777,59.99999841145702,11.999999993687041,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.952791,36,stalled,False,-0.000371,773.9,0.055564311568061624,0.09959660901103923,0.08870882066825105,1.1827444685774704,-4.329908857477646,4,12,0.0,0.0
-27.0,153.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.018124,33,stalled,False,-0.002713,588.7,0.11379975218897646,0.17757652680097188,0.556788748332019,2.7941614366326997,-0.6787743708297478,2,9,0.0,0.0
-24.0,-69.0,1.974740461473014,59.99999937439425,11.999999983587923,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,29.497636,33,stalled,False,-0.005212,784.9,0.12800993910110356,0.5134476371956145,0.31684669025385925,2.369701768955865,-2.360633190215921,4,9,0.0,0.0
-24.0,-66.0,2.8426808241960666,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.934482,36,stalled,False,-0.000494,707.9,0.05948893034712659,0.18611552115633584,0.11352928397087106,1.941371721255185,-2.766670939661154,4,12,0.0,0.0
-24.0,-63.0,2.7204361493349616,59.999997936945995,11.999999634765302,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.006183,33,stalled,False,0.000203,626.6,0.04138458152877067,0.3188392304414235,0.22817256309923217,2.6073784968454556,-0.6569970273460908,3,9,0.0,0.0
-24.0,-60.0,2.854983268235388,59.999999479979124,11.488824751572542,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.565943,36,stalled,False,-0.001271,883.0,0.04170640063797862,0.14284335773696097,0.21187984477342875,1.1578621600009744,-4.006770634432172,4,12,0.0,0.0
-24.0,-57.0,2.8478372399386487,59.99999994868907,11.9999999581975,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.789312,36,stalled,False,-0.002348,859.2,0.04702936732955955,0.11644726638236953,-0.010943309916284442,1.5967711035393701,-3.512208847582234,4,12,0.0,0.0
-24.0,-54.0,2.4927321815180563,59.99999994736314,11.999999935339813,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.611700,36,stalled,False,-0.000283,894.7,0.05979422368945102,0.09249717647878822,0.150231751780872,1.0702219452669677,-4.564061156784535,4,12,0.0,0.0
51.0,3.0,1.7841010396326011,34.713704409510754,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.560210,33,stalled,630.5,0.14923521598599077,False,-0.002478,0.3415996975409738,0.032834499969028486,1.6926889231731874,-3.0549375480568237,3,9,0.0,0.0
51.0,6.0,1.746876039476603,41.6696484804226,11.999999975547178,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.415959,33,stalled,640.5,0.13833369622348737,False,-0.003996,0.9257680513406243,0.31138205864783797,3.1839252077841684,1.2160356182317305,2,9,0.0,0.0
51.0,9.0,1.7937036199677405,42.98975483214328,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.604634,33,stalled,802.8,0.13886892377716362,False,-0.003519,0.46606337031063527,-0.041672535369111974,2.3862543773385085,-1.9421569087996047,3,9,0.0,0.0
51.0,12.0,1.8022674405735999,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,17.478864,33,stalled,619.9,0.12575931558400394,False,-0.002490,0.3050968288956603,0.05659809769024866,2.3050048883511494,-2.1044970957393434,3,9,0.0,0.0
51.0,15.0,1.968104300875636,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.980697,33,stalled,790.0,0.11222954235978501,False,-0.002689,0.3513924799774572,-0.2579583822778786,2.4619527065169944,-1.5816955738492995,3,9,0.0,0.0
51.0,18.0,1.8677527053824328,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.191558,33,stalled,788.0,0.1145137899353997,False,-0.001321,0.35801328145024836,0.36031552413489554,3.5831699056425563,2.1031051436979347,3,9,0.0,0.0
51.0,21.0,1.9118749302113611,55.79439193817437,11.999999933087503,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.302702,33,stalled,938.3,0.11089914413808512,False,-0.002011,0.3527526132482112,0.2361153768170085,3.146575324290841,0.22576227900010437,3,9,0.0,0.0
51.0,24.0,2.0963845867667885,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.000542,33,stalled,942.4,0.10072575934170046,False,-0.003163,0.18210205181971065,0.17191810745044675,1.5938670323352648,-3.846948833502526,3,9,0.0,0.0
51.0,27.0,1.9945739182047661,59.99999824178744,11.999999117863066,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.515596,33,stalled,753.2,0.10957188554071028,False,-0.002803,0.44411102343158504,-0.09489591655289903,3.1733724802134238,0.5469687932274105,2,9,0.0,0.0
51.0,30.0,2.241004397709771,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.257937,33,stalled,750.4,0.09278015432361472,False,-0.003003,0.4266797253186717,-0.11890074243446468,2.744663716439264,-0.5208272467153394,3,9,0.0,0.0
51.0,33.0,2.183635117510273,59.99999999358833,11.999999978278495,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.734729,33,stalled,773.3,0.08398540866439859,False,-0.000781,0.25968057211836676,0.2292358205073249,1.3877326936528966,-4.0379854610944195,3,9,0.0,0.0
51.0,36.0,2.2730723100921786,59.99999975356542,11.999999971727906,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.883719,36,stalled,1157.8,0.07737990003588868,False,-0.000476,0.246109575040751,0.12724597813977404,1.310438096920316,-4.385904318397923,4,12,0.0,0.0
51.0,39.0,2.4216793066793185,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.077188,36,stalled,236.0,0.07025970396765535,False,-0.000996,0.33763511170695387,0.19370868871508254,1.524005938918722,-4.069034559413176,4,12,0.0,0.0
51.0,42.0,2.4131387529147292,59.99999999310883,11.999999985443944,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.985953,36,stalled,1075.6,0.07095632648952481,False,-0.001017,0.3183527645238353,0.2273528042219436,1.7996826521538487,-3.452780499031419,4,12,0.0,0.0
51.0,45.0,2.4269286751328454,59.999999900173684,11.999999961803024,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.401896,36,stalled,1089.1,0.07086481848047797,False,-0.001302,0.33937029339560815,0.3213079295965223,1.7004003738028826,-3.2155376180450035,3,12,0.0,0.0
51.0,48.0,2.3827781452124923,59.9999998499741,11.99999990247137,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,20.095231,36,stalled,1262.2,0.07097989903644784,False,-0.000996,0.26536828476749436,0.5507062945728461,2.578202481690485,-1.6955325933709255,3,12,0.0,0.0
51.0,51.0,2.314743491547976,59.99999977915696,11.99999997109293,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.727393,36,stalled,1264.5,0.07475421330492607,False,-0.001046,0.2922192473797392,0.2890194140967035,2.17762268849135,-2.5705921988861427,3,12,0.0,0.0
