water_price_usd_per_m3,discount_rate,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
7.857142857142857,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-8329.258075543368,181.60794875094538,inf
9.571428571428571,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-7356.149763867412,51.55373107723085,inf
11.285714285714285,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-6383.041452191457,30.04075681947439,inf
13.0,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-5409.933140515502,21.195879728356715,inf
14.714285714285714,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-4436.824828839546,16.374691742416193,inf
16.428571428571427,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-3463.7165171635916,13.340319538409775,inf
18.142857142857142,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-2490.608205487634,11.254722061290046,inf
19.857142857142858,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-1517.4998938116787,9.733073791493199,inf
21.57142857142857,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-544.391582135725,8.573877986202955,25.92246239714103
23.285714285714285,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,428.7167295402305,7.661414031068038,17.295305663781427
25.0,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,1401.8250412161851,6.924484644383018,13.519895776912307
1.0,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-12093.829191663539,inf,inf
2.7142857142857144,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-11156.20267481514,inf,inf
4.428571428571429,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-10218.57615796674,inf,inf
6.142857142857142,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-9280.94964111834,inf,inf
7.857142857142857,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-8343.323124269942,181.60794875094538,inf
9.571428571428571,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-7405.696607421543,51.55373107723085,inf
11.285714285714285,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-6468.070090573145,30.04075681947439,inf
13.0,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-5530.443573724746,21.195879728356715,inf
14.714285714285714,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-4592.817056876346,16.374691742416193,inf
16.428571428571427,0.11428571428571427,21.497021836022054,0.0016638301493752347,10.0,23.111446553037588,-3655.1905400279493,13.340319538409775,inf
