water_price_usd_per_m3,hydrogel_lifetime_years,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
19.857142857142858,1.8928571428571428,21.497021836022054,0.0016638301493752347,10.0,19.672878982649795,127.75662133805054,9.67629872900123,19.330301286665588
21.57142857142857,1.8928571428571428,21.497021836022054,0.0016638301493752347,10.0,19.672878982649795,1316.3311683878546,8.529790634922469,14.902472696226846
23.285714285714285,1.8928571428571428,21.497021836022054,0.0016638301493752347,10.0,19.672878982649795,2504.9057154376605,7.626191950810249,12.238050039090194
25.0,1.8928571428571428,21.497021836022054,0.0016638301493752347,10.0,19.672878982649795,3693.4802624874683,6.895699783203569,10.423383487924815
1.0,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-12943.468496876681,inf,inf
2.7142857142857144,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-11754.893949826876,inf,inf
4.428571428571429,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-10566.31940277707,inf,inf
6.142857142857142,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-9377.744855727264,inf,inf
7.857142857142857,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-8189.170308677458,162.7240836110092,inf
9.571428571428571,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-7000.595761627651,49.909556183293105,inf
11.285714285714285,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-5812.021214577846,29.474950036011926,inf
13.0,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-4623.446667528038,20.91263334559185,inf
14.714285714285714,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-3434.8721204782314,16.205129233284858,inf
16.428571428571427,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-2246.2975734284273,13.227560801752682,inf
18.142857142857142,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,-1057.7230263786187,11.174358058443586,29.155424418339692
19.857142857142858,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,130.85152067118725,9.672913280984876,19.314732088388766
21.57142857142857,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,1319.4260677209932,8.527159807492016,14.89386545119786
23.285714285714285,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,2508.000614770799,7.624088921754732,12.232444566458458
25.0,2.0,21.497021836022054,0.0016638301493752347,10.0,19.668415197246475,3696.575161820605,6.893980299867867,10.419397471999417
