water_price_usd_per_m3,t_wh_in_c,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
1.0,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,-8799.922859591845,inf,inf
2.7142857142857144,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,-414.3959831073171,10.308304610337473,22.622527239066372
4.428571428571429,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,7971.1308933772125,5.127920618786572,6.860988739616153
6.142857142857142,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,16356.657769861737,3.412823972046124,4.143193071076472
7.857142857142857,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,24742.184646346264,2.5574523248256886,2.9743016434245257
9.571428571428571,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,33127.71152283078,2.0449237523537014,2.3211876539226166
11.285714285714285,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,41513.23839931531,1.7035268881157293,1.9036791221014973
13.0,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,49898.765275799844,1.4598133092679564,1.613630628907802
14.714285714285714,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,58284.29215228437,1.2771053530153336,1.4003551143418604
16.428571428571427,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,66669.81902876889,1.1350449037128632,1.2369133350961425
18.142857142857142,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,75055.34590525343,1.0214253472547092,1.1076567966767474
19.857142857142858,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,83440.87278173795,0.9284829286851113,1.002870925895272
21.57142857142857,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,91826.39965822248,0.8510439972666811,0.9162048845810165
23.285714285714285,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,100211.92653470702,0.7855280358861246,0.8433311957842848
25.0,66.0,40.99024395361736,0.002506840105065134,37.0,2.799002288964881,108597.45341119154,0.7293782728761662,0.7811991691959317
