lat,lon,hydrogel_thickness_mm_standard,lcow_standard_usd_m3,hydrogel_thickness_mm_simplified,lcow_simplified_usd_m3,lcow_reduction_frac,optimal_thickness_changed
60.0,-150.0,1.0,24.987221937912224,1.0,24.915355508185552,0.002876127242365892,False
60.0,-141.0,1.0,23.332158763898452,1.0,23.265052506454396,0.002876127242365967,False
60.0,-138.0,1.0,28.13802844111543,1.0,28.05709989096947,0.002876127242365919,False
60.0,-135.0,1.0,22.59430174072701,1.0,22.52931765396827,0.002876127242365797,False
60.0,-132.0,1.0,25.083893933199814,1.0,25.011749462513922,0.002876127242365864,False
60.0,-129.0,1.0,25.56763218474976,1.0,25.49409642130041,0.002876127242365888,False
60.0,-126.0,1.0,24.26457999959891,1.0,24.194791980037497,0.002876127242365961,False
60.0,-123.0,3.25,21.483647584725,3.25,21.313293393944136,0.00792948171901617,False
60.0,-120.0,3.25,22.57900770619369,3.25,22.399967877353905,0.007929481719015983,False
60.0,-117.0,3.25,21.82973146635177,3.25,21.656633009758306,0.007929481719016003,False
60.0,-114.0,3.25,22.125201436083838,3.25,21.949760055766863,0.007929481719016094,False
60.0,-111.0,1.0,22.014725669848005,1.0,21.951408517615743,0.002876127242365911,False
60.0,-108.0,1.0,24.080992976683813,1.0,24.01173297676035,0.002876127242365964,False
60.0,-105.0,1.0,24.199569766384744,1.0,24.129968724526112,0.002876127242365868,False
60.0,-102.0,1.0,26.05377964820972,1.0,25.978845662796903,0.0028761272423659654,False
60.0,-99.0,1.0,25.249437793179467,1.0,25.17681719728808,0.0028761272423658995,False
60.0,-96.0,1.0,25.484264702705218,1.0,25.410968714742104,0.002876127242365887,False
60.0,-75.0,1.0,26.153953188682458,1.0,26.078731091420927,0.0028761272423658384,False
60.0,-72.0,1.0,27.311198710958877,1.0,27.232648228324617,0.0028761272423659836,False
60.0,6.0,1.0,27.390276361696632,1.0,27.311498441676825,0.002876127242365908,False
60.0,9.0,1.0,22.54425876671224,1.0,22.47941860991435,0.0028761272423659594,False
60.0,12.0,1.0,21.99488194749652,1.0,21.9316218683347,0.0028761272423659637,False
60.0,15.0,1.0,21.176602633708704,1.0,21.115696029973137,0.0028761272423659177,False
60.0,18.0,1.0,20.368307903266736,1.0,20.30972605802525,0.0028761272423659984,False
60.0,24.0,1.0,21.087227882385072,1.0,21.026578331806565,0.0028761272423659698,False
60.0,30.0,1.0,21.116510541280675,1.0,21.055776770049192,0.0028761272423658527,False
60.0,33.0,1.0,19.21691218197193,1.0,19.16164189733121,0.0028761272423657664,False
60.0,36.0,1.0,19.59401577673677,1.0,19.53766089417395,0.002876127242365995,False
60.0,39.0,1.0,19.523195900097168,1.0,19.467044704510855,0.0028761272423657716,False
60.0,42.0,1.0,20.73547427290292,1.0,20.675836410463244,0.0028761272423660097,False
60.0,45.0,1.0,20.959524576435744,1.0,20.899242316814416,0.002876127242366067,False
60.0,48.0,1.0,21.44239071837831,1.0,21.380719674291726,0.0028761272423660014,False
60.0,51.0,1.0,22.304639930419455,1.0,22.240488947884415,0.0028761272423658128,False
60.0,54.0,1.0,22.62023968254669,1.0,22.555180994966868,0.0028761272423660075,False
60.0,57.0,1.0,22.901578883910236,1.0,22.83571102898903,0.002876127242365855,False
60.0,60.0,1.0,22.98053687313342,1.0,22.914441924988406,0.002876127242365965,False
60.0,63.0,1.0,21.059294275744467,1.0,20.998725065772994,0.002876127242366061,False
60.0,66.0,1.0,21.955186779146167,1.0,21.892040868339436,0.0028761272423658037,False
60.0,69.0,1.0,21.318264740128157,1.0,21.256950698149105,0.002876127242365973,False
60.0,72.0,1.0,22.75884684754847,1.0,22.6933895081254,0.002876127242365992,False
60.0,75.0,1.0,23.363764005952472,1.0,23.296566847810745,0.0028761272423658865,False
60.0,78.0,1.0,23.924550098148064,1.0,23.85574004784943,0.002876127242365997,False
60.0,81.0,1.0,23.72734856120029,1.0,23.65910568761431,0.002876127242365927,False
60.0,84.0,1.0,23.910011850040725,1.0,23.84124361359353,0.0028761272423659433,False
60.0,87.0,1.0,23.356526214587245,1.0,23.289349873254437,0.0028761272423658826,False
60.0,90.0,3.25,23.930465987206254,3.25,23.74070979463317,0.007929481719015972,False
60.0,93.0,1.0,25.82082793138292,1.0,25.746563944749024,0.002876127242365978,False
60.0,96.0,1.0,25.83857890267835,1.0,25.764263861992333,0.0028761272423660036,False
60.0,99.0,1.0,24.610325221112372,3.25,24.46230999469567,0.006014354750977686,True
60.0,102.0,3.25,24.191872824203188,3.25,24.000043810894905,0.007929481719016147,False
60.0,105.0,3.25,23.881412209256897,3.25,23.692044987719306,0.007929481719016113,False
60.0,108.0,3.25,23.727747452334807,3.25,23.539598712678085,0.007929481719016182,False
60.0,111.0,3.25,24.14335268720932,3.25,23.951908413440332,0.007929481719016192,False
60.0,114.0,3.25,23.89659966694355,3.25,23.707112016737874,0.0079294817190162,False
60.0,117.0,3.25,22.752203559511944,3.25,22.571790377319463,0.007929481719016024,False
60.0,120.0,3.25,23.48320542120347,3.25,23.296995773112137,0.007929481719016052,False
60.0,123.0,3.25,25.087192673343743,3.25,24.88826423765903,0.007929481719016092,False
60.0,126.0,3.25,27.479257987466383,3.25,27.261361713602643,0.007929481719016042,False
60.0,129.0,1.0,26.348466188351118,3.25,26.166892128234284,0.006891257305789932,True
60.0,132.0,1.0,26.713560721275396,1.0,26.63672912154434,0.002876127242365849,False
60.0,135.0,1.0,27.10728594538006,1.0,27.029321941805946,0.002876127242366021,False
60.0,138.0,1.0,26.688137246350006,1.0,26.61137876776778,0.0028761272423659242,False
60.0,141.0,1.0,27.166533199823327,1.0,27.08839879360668,0.0028761272423658527,False
60.0,144.0,1.0,23.23120835166651,1.0,23.164392440453202,0.002876127242365955,False
60.0,147.0,1.0,24.494368409810786,1.0,24.423919489542783,0.0028761272423658783,False
60.0,150.0,1.0,28.07528672527634,1.0,27.994538628288538,0.0028761272423658904,False
60.0,153.0,1.0,26.041709106408604,1.0,25.966809837409894,0.002876127242365895,False
60.0,162.0,1.0,24.62813625588431,1.0,24.557302602270063,0.002876127242365874,False
60.0,165.0,1.0,24.77765146846413,1.0,24.70638779007383,0.002876127242365963,False
63.0,-162.0,1.0,32.26336456230852,1.0,32.17057102056048,0.002876127242365866,False
63.0,-159.0,1.0,30.2236126437742,1.0,30.136685688086725,0.002876127242365922,False
63.0,-156.0,1.0,29.836012904986813,1.0,29.7502007354672,0.0028761272423659034,False
63.0,-153.0,1.0,33.93133478170827,1.0,33.83374394537276,0.0028761272423660287,False
63.0,-150.0,1.0,32.676151554588486,1.0,32.58217078492665,0.0028761272423660318,False
63.0,-147.0,1.0,33.55372717873992,1.0,33.457222389918236,0.002876127242365781,False
63.0,-144.0,1.0,31.644037962317242,1.0,31.55302568267536,0.0028761272423658705,False
63.0,-141.0,1.0,29.751483633870098,1.0,29.665914581289922,0.0028761272423658735,False
63.0,-48.0,1.0,44.71582075808593,1.0,44.587212367838845,0.0028761272423660396,False
63.0,-45.0,1.0,53.46489428610075,1.0,53.31112244713429,0.002876127242365825,False
63.0,9.0,1.0,23.377037713404206,1.0,23.309802378390867,0.0028761272423660287,False
63.0,12.0,1.0,26.108614810846777,1.0,26.033523112528865,0.0028761272423658297,False
63.0,15.0,1.0,23.75380359856784,1.0,23.685484636928187,0.0028761272423659424,False
63.0,18.0,1.0,22.79444533548823,1.0,22.728885610284213,0.0028761272423659034,False
63.0,24.0,1.0,24.122191451335194,1.0,24.05281295935644,0.002876127242365993,False
63.0,27.0,1.0,23.75891338929571,1.0,23.690579731247745,0.0028761272423659043,False
63.0,30.0,1.0,23.71706895235673,1.0,23.648855644233787,0.0028761272423658444,False
66.0,-165.0,1.0,42.66513538495219,1.0,42.54242502677229,0.002876127242365993,False
66.0,-162.0,1.0,37.735561453449044,1.0,37.62702917714681,0.00287612724236583,False
66.0,-159.0,1.0,36.131405670815234,1.0,36.02748715066043,0.0028761272423659294,False
66.0,-156.0,1.0,34.24240792687403,1.0,34.143922404591336,0.0028761272423660535,False
66.0,-153.0,1.0,35.37771841997656,1.0,35.275967600256116,0.002876127242365873,False
66.0,-150.0,1.0,36.78534817569153,1.0,36.67954883368351,0.0028761272423658527,False
66.0,-147.0,1.0,38.275978133369655,1.0,38.16589154993207,0.0028761272423658817,False
66.0,-144.0,1.0,37.64001325102493,1.0,37.53175578351065,0.002876127242365869,False
66.0,-141.0,1.0,35.85769771375413,1.0,35.754566412511075,0.002876127242365993,False
66.0,-51.0,1.0,48.22544241431276,1.0,48.086739905609804,0.0028761272423659576,False
66.0,-48.0,1.0,51.17204860559628,1.0,51.02487128255405,0.0028761272423659234,False
66.0,-45.0,1.0,62.77751983764433,1.0,62.59696370263111,0.0028761272423659776,False
66.0,-42.0,1.0,60.96527370972474,1.0,60.78992982516991,0.002876127242365926,False
66.0,-39.0,1.0,49.741185708083776,1.0,49.59812372880118,0.0028761272423658644,False
66.0,-18.0,1.0,35.38537408397348,1.0,35.28360124558925,0.0028761272423660075,False
66.0,-15.0,1.0,40.25486073559908,1.0,40.13908263399978,0.0028761272423659463,False
66.0,15.0,1.0,31.1576788582892,1.0,31.068065409315984,0.0028761272423659156,False
66.0,18.0,1.0,31.5573515292193,1.0,31.466588570789195,0.002876127242365901,False
66.0,21.0,1.0,29.945788393470313,1.0,29.859660495677726,0.00287612724236596,False
66.0,24.0,1.0,26.969560836867863,1.0,26.8919929482303,0.0028761272423660318,False
66.0,27.0,1.0,30.70205638480715,1.0,30.613753364042154,0.002876127242365863,False
66.0,30.0,1.0,31.09496676040938,1.0,31.005533679409304,0.0028761272423659594,False
69.0,-162.0,1.0,42.82417716806737,1.0,42.70100938548239,0.002876127242365979,False
69.0,-159.0,1.0,41.9899956002811,1.0,41.869227030028306,0.0028761272423658947,False
69.0,-156.0,1.0,40.74966779651844,1.0,40.632466566851505,0.0028761272423660266,False
69.0,-153.0,1.0,40.56442771367787,1.0,40.447759258059584,0.002876127242365836,False
69.0,-150.0,1.0,39.3003187092767,1.0,39.18728599200329,0.002876127242365892,False
69.0,-147.0,1.0,46.6602534340598,1.0,46.5260526080224,0.0028761272423659797,False
69.0,-144.0,1.0,35.235549769866765,1.0,35.13420784527391,0.0028761272423658553,False
69.0,-141.0,3.25,39.99163783585659,3.25,39.674524874723645,0.007929481719016215,False
69.0,-51.0,1.0,30.71089288807604,1.0,30.62256445240326,0.002876127242365959,False
69.0,-48.0,1.0,34.149257463102224,3.25,34.05052446909065,0.00289121935135066,True
69.0,-45.0,1.0,40.468860520480526,1.0,40.35246692827007,0.0028761272423658306,False
69.0,-42.0,1.0,45.230646870148064,1.0,45.100557774494995,0.0028761272423660014,False
69.0,-39.0,1.0,47.44387872008887,1.0,47.307424088018514,0.002876127242365953,False
69.0,-36.0,1.0,44.533939191732664,1.0,44.405853916013456,0.0028761272423658813,False
69.0,-33.0,3.25,37.1582698466114,3.25,36.86362402515242,0.00792948171901626,False
69.0,-30.0,3.25,35.77626893561277,3.25,35.49258166511322,0.007929481719016198,False
69.0,-27.0,3.25,37.600124800415806,3.25,37.301975298178185,0.007929481719016095,False
69.0,18.0,1.0,28.193473576688852,1.0,28.112385559278014,0.0028761272423659143,False
69.0,21.0,1.0,28.7711593135823,1.0,28.688409798486052,0.002876127242365999,False
69.0,24.0,1.0,34.64205546355849,1.0,34.5424205041082,0.0028761272423659177,False
69.0,27.0,1.0,34.23924196353381,1.0,34.14076554696453,0.002876127242365881,False
72.0,-54.0,1.0,31.81756096030783,3.25,31.636597130334568,0.005687545635537963,True
72.0,-51.0,1.0,35.99176778828232,1.0,35.88825088444553,0.0028761272423658384,False
72.0,-48.0,1.0,39.89681582573539,1.0,39.782067506855334,0.002876127242365926,False
72.0,-45.0,1.0,43.802830758058576,1.0,43.67684824322258,0.00287612724236593,False
72.0,-42.0,1.0,46.53728992767078,1.0,46.40344276032392,0.0028761272423659732,False
72.0,-39.0,1.0,48.139520800224346,1.0,48.00106541301638,0.0028761272423659854,False
72.0,-36.0,1.0,47.292230237427354,1.0,47.15621176568925,0.002876127242365887,False
72.0,-33.0,1.0,45.05165340031841,1.0,44.92207911266012,0.002876127242365995,False
72.0,-30.0,3.25,40.74810077656656,3.25,40.42498945637415,0.0079294817190161,False
72.0,-24.0,1.0,34.43560912757368,1.0,34.3365679340544,0.0028761272423658496,False
