lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.089361,0.159374,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.088596,0.159205,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.083411,0.158396,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.077957,0.157553,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.789905,0.122506,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.119096,0.163549,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.117051,0.163198,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.110586,0.162205,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.104402,0.161258,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.797316,0.123612,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.130349,0.165128,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.127813,0.164706,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.120863,0.163644,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.114350,0.162649,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.969026,0.148393,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.136265,0.165961,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.133468,0.165504,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.126251,0.164402,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.119569,0.163381,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.452339,0.080186,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.139667,0.166438,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.136779,0.165968,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.129415,0.164846,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.122650,0.163814,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.479717,0.068077,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.060375,0.155174,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.064413,0.155700,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.060216,0.155043,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.055018,0.154241,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.621542,0.086581,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.088396,0.159105,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.092436,0.159632,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.086993,0.158794,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.080812,0.157851,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.678921,0.092244,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.099094,0.160606,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.103023,0.161116,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.097062,0.160204,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.090519,0.159210,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.812121,0.109683,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.104692,0.161391,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.108576,0.161896,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.102327,0.160945,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.095603,0.159924,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.824028,0.111200,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.108034,0.161859,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.111448,0.162299,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.105345,0.161369,12
45.0,132.0,0.708437,5.4007,305.77,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.098609,0.160346,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.908434,0.141245,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.910912,0.141452,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.910598,0.141208,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.909396,0.140867,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.908050,0.140540,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.924700,0.143751,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.926562,0.143855,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.925712,0.143522,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.924157,0.143124,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.922559,0.142753,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.930828,0.144693,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.932442,0.144759,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.931399,0.144398,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.929724,0.143980,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.928057,0.143599,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.934048,0.145194,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.935515,0.145235,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.934375,0.144856,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.932610,0.144423,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.930903,0.144034,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.935913,0.145477,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.937343,0.145519,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.936106,0.145121,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.934324,0.144687,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,1.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.932593,0.144296,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.030590,0.157237,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.031830,0.157411,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.027094,0.156571,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.021871,0.155671,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.017275,0.154891,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.056293,0.160983,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.056992,0.161080,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.051030,0.160055,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.044989,0.159034,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.039835,0.158168,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.066067,0.162410,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.066444,0.162458,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.060038,0.161368,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.053714,0.160305,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.048340,0.159403,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.071155,0.163150,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.071388,0.163179,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.064743,0.162056,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.058256,0.160967,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.052817,0.160060,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.074178,0.163596,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.074267,0.163604,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.067516,0.162462,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.060949,0.161364,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,3.25,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.055447,0.160448,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,1.012601,0.154148,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,1.019209,0.155315,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,1.015340,0.154632,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,1.009803,0.153694,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,1.004735,0.152844,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,1.037249,0.157710,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.044820,0.159031,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.039634,0.158155,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.033112,0.157070,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.027400,0.156128,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,1.046595,0.159064,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.054502,0.160439,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.048776,0.159483,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.041936,0.158355,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.035986,0.157372,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,1.051477,0.159773,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.059585,0.161179,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.053582,0.160184,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.046512,0.159016,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.040437,0.158019,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,1.054356,0.160192,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.062474,0.161595,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.056363,0.160585,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.049185,0.159401,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,5.5,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.043074,0.158405,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.524846,0.085361,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.996657,0.151831,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.995926,0.151680,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.990741,0.150799,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.985560,0.149934,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.535175,0.086946,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,1.021738,0.155466,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,1.019896,0.155153,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,1.013612,0.154110,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,1.007689,0.153134,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.539055,0.087541,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.031198,0.156838,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.028927,0.156462,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.022249,0.155362,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,1.016075,0.154353,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.745476,0.116353,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.036142,0.157558,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.033651,0.157150,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.026798,0.156023,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,1.020410,0.154979,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.542183,0.088024,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.039044,0.157977,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.036425,0.157553,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.029420,0.156406,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.023003,0.155358,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.579346,0.086052,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.969798,0.147655,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.974103,0.148392,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.970006,0.147684,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.964827,0.146822,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.563823,0.081509,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.993259,0.151054,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.997840,0.151827,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.992557,0.150947,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.986628,0.149970,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.474911,0.070514,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,1.002187,0.152351,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,1.006728,0.153116,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,1.000716,0.152132,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.994831,0.151158,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.578094,0.083360,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,1.006888,0.153031,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,1.011353,0.153787,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,1.005416,0.152812,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.999009,0.151762,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.581120,0.083752,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,1.009689,0.153442,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,1.014115,0.154189,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,1.008008,0.153190,12
45.0,135.0,0.736985,2.7742,297.94,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,1.001521,0.152131,12
48.0,-120.0,0.561186,6.6988,340.91,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.481908,0.077455,12
