water_price_usd_per_m3,device_lifetime_years,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
9.571428571428571,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,-6811.906280393586,51.55373107723085,inf
11.285714285714285,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,-5449.050928711833,30.04075681947439,inf
13.0,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,-4086.195577030079,21.195879728356715,inf
14.714285714285714,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,-2723.3402253483255,16.374691742416193,inf
16.428571428571427,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,-1360.4848736665745,13.340319538409775,inf
18.142857142857142,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,2.370478015182016,11.254722061290046,29.968018380670944
19.857142857142858,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,1365.2258296969358,9.733073791493199,19.594220530394484
21.57142857142857,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,2728.0811813786877,8.573877986202955,15.04756761916531
23.285714285714285,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,4090.9365330604396,7.661414031068038,12.332293163315255
25.0,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,5453.791884742195,6.924484644383018,10.490293255479605
